"ALTITUDE","MEAN_ANNUAL_AIR_TEMP","MEAN_MONTHLY_MAX_TEMP","MEAN_MONTHLY_MIN_TEMP","MEAN_ANNUAL_WIND_SPEED","MEAN_CLOUD_COVER","MEAN_ANNUAL_SUNSHINE","MEAN_ANNUAL_RAINFALL","MAX_MONTHLY_WIND_SPEED","MAX_AIR_TEMP","MAX_WIND_SPEED","MAX_RAINFALL","MIN_AIR_TEMP","MEAN_RANGE_AIR_TEMP"
274.501955851912,8.34538342356682,12.8101428154856,3.9101428154856,2.99324134916847,69.4943947044749,281.483488592363,1446.31103064411,4.99579796712592,33.6,4.72179365594139,39.1939419975042,-16.9832256976515,8.82158646397293
261.579886589199,7.53291430394165,11.7460800255183,3.59341713921167,3.82390049343071,71.0582212345906,261.265811833202,1137.14010955299,5.02963670697885,32.6658286078833,35.9756585325447,64.7558197174196,-16.898742911825,8.05266288630664
469.424227092415,7.86609858067241,12.3643943226896,3.87291561260354,2.33901419327594,66.0340851596557,1604.67619098327,802.30309163034,3.33901419327594,31.8236758714309,15.6365739051477,37.6609858067241,-17.160802066396,8.35587303277571
443.735370643437,7.97547401301563,12.1584913376719,4.42452598698437,3,68.2452598698437,1552.37716558203,748.886645842344,4,31.167930701375,30.4868094287813,39.9245668835938,-14.8226708315313,7.56793070137501
488.60163331381,7.73118693348952,11.9279673337238,4.42796733372379,2.65593466744758,70,1554.26958269556,777.891397292726,3.65593466744758,30.5279673337238,28.4430562683847,37.3440653325524,-13.0472849323181,7.23762613302097
434.803558913525,8.43004090918694,13.5656146466034,4.42595622902736,1.13702188548632,63.6851094274316,1139.53383814988,1230.87226431421,2.13702188548632,32.4615299664438,42.4888726753439,46,-14.9192350167781,9.22595622902736
479.299193575978,8.11044179499149,12.807078365609,3.83805224373937,1,63.8619477562606,1196.68517802662,1080.78213528544,2,31.8656626924872,30.6326515012664,44.2761044874787,-16.5100902881473,8.98283134624362
417.048637196887,8.61877432900947,13.838229586347,4.56575876222923,1.06712061888538,63.3356030944269,1140.21088238533,1239.60992263933,2.06712061888538,32.6852140195668,44.1889723184955,46,-14.8073929902166,9.36575876222923
6.03429714590311,8.75171485729516,12.1861914288253,5.50574609525502,2.94253904744983,68.0574609525502,1497.3447657153,737.965702854097,3.94253904744983,30.6804453335702,31.5529179040343,31.1723828576505,-10.1517148572952,6.68044533357024
32.8624185905792,8.9551495536929,12.7654876577202,5.03101431208197,2,68.2413524161093,1513.24174238252,723.655266543617,3,31.2413524161093,25.8883544995529,34,-12.6690246845596,7.73447334563825
9.22271689306945,8.91113584465347,12.7858878164086,5.0363838728983,2,67.1212795763277,1508.63616127102,717.868799293879,3,31.1232638022862,23.3597760221927,34,-12.5029763389379,7.74950394351035
366.642578711268,7.85043205670081,12.6487038298976,3.50086411340162,1.49567943299189,66.4956794329919,1575.53888510307,687.521602835041,2,33.3008641134016,23.7906324651849,36.4956794329919,-17.6461114896927,9.24956794329919
375.181531305891,7.63938437686302,13.021231246274,2.64440938183106,1.86871874378994,67.7374374875799,1534.82662532292,683.91896879347,2,32.2706656330731,21.040605622624,39.4748749751598,-19.7192843569908,10.3293343669269
375.513458499918,7.65044861666393,12.9991027666721,2.68497826110106,1.83183794445358,67.6636758889072,1536.74442688841,684.177134388825,2,32.3186106722103,21.3196996835253,39.3273517778143,-19.6123300389154,10.2813893277897
492.551027999725,7.25417434182018,11.6586888703052,3.14063075636514,2,72.7291282908991,485.492058251654,690.645641454495,2.95485471514985,31.1496598133352,45.1841916679008,34.1805811394006,-18.4683983006049,8.51805811394006
498.091535575222,7.37176179823,11.77176179823,3.30993108672556,2,70.7098426902667,507.974694589647,716.810037522111,3,31.2335925097344,40.2340812757066,35.5267715398222,-18.0037992495578,8.46183071150444
499.674127562903,7.22932851933874,11.6293285193387,3.13584596808068,2,72.6089530754834,492.447612738553,696.236341682263,3,31.1228110705968,44.0381050854752,34.2606979496777,-18.4152731663547,8.49348255125806
238.189639633987,8.7303319986444,12.8668259925442,4.7848340006778,2,63,1317.8010593832,906.137320664246,2,31.4213279945776,45.249142480091,38.151659993222,-14.4786720054224,8.08199199186638
244.204543697415,8.65941558943596,12.659415589436,4.84058441056404,2,65.0292205282021,1355.54220141633,916.129870732315,2,31.5840908739483,34.4252898604129,39.2175323169213,-14.1535714837955,7.81883117887191
269.015482302755,8.8445017863065,13.4947598246858,4.72774910684675,2,63,1369.74831276946,850.194124709815,2,31.878007145226,43.1974899194018,38.7225089315325,-14.021992854774,8.767010717839
290.529683220666,8.60427560708485,13.8404593451414,3.75213780354243,1,67.5213780354243,1489.58964613496,791.23356916802,2,32.9680918690283,25.6987249141411,40.3618373805657,-16.6957243929151,10.1723674761131
318.141391031444,8.44823261210695,13.2611744590802,3.76117445908021,1,71.0940707118716,1405.97593765072,797.776510818396,2,32.3647092348663,33.4372122314449,36.1294184697326,-15.8941277045989,9.5
293.582695413148,8.57652095078956,13.7624335212633,3.5,1,64.0469580984209,1453.62716882988,752.488779216306,2,33.4671293311054,45.608331609311,36.0469580984209,-17.2953041901579,10.2624335212633
2.68792557530105,8.41099069691263,12.3890093030874,4.86417953320779,2.42198139382526,66.8439627876505,1496.42198139383,728.595665088855,3.42198139382526,30.8312074424699,28.5630958054215,32.7340558185242,-12.9900930308737,7.46702790926211
2.56526437588036,8.43478965638205,12.0521574684419,5.06523735974915,2.78263218794018,67.1739482819103,1509.30474719498,729.608954067342,3.39131609397009,30.0999729838688,27.0589954818753,32.8260517180897,-12.7521034361795,6.92605171808973
1.84226698242128,8.28422669824213,12.6,4.48422669824213,2,66.8422669824213,1488.84073064942,722.684533964843,3,31,26.873813585937,33.5788665087894,-14.7630932070315,8.0368299763184
228.828549838625,10.7752226799261,15.2168481095694,6.75857250806876,1.08325085928664,61.5827560150065,1824.4271408706,640.833498281427,2.08325085928664,34.5334982814267,43.0767269460062,36.5837457035668,-11.5995051557198,8.45827560150065
229.112366402522,10.050560525246,14.3775267194957,6.16011123387143,1.7303380575031,63.5561832012609,1794.46623780858,655.606761150062,2.7303380575031,33.8601112338714,37.8473414667636,38.0955070862547,-13.3640479782596,8.25393238849938
236.52934068162,8.67312244484201,12.894131863676,4.94160831659101,2.78990581165999,67.26467034081,1735.66022745287,676.7981162332,3.78990581165999,32.641608316591,30.8812558064139,39.68485871749,-16.648708016146,8.042018837668
408.659814262064,8.11133952459786,12.8453580983914,3.95464190160856,1.11339524597861,67.1133952459786,1697.34018573794,920.856099503348,2,31.5133952459786,27.2566976229893,41.566976229893,-16.9175066887401,8.89071619678289
417.594888228457,8.23862722949125,12.9663526753895,4.110901783593,1.2772544589825,67,1698.38627229491,933.267834720667,2,31.7881562425755,26.2850602853578,42.10901783593,-16.2950200951193,8.910901783593
373.74352828064,8.74756784790661,13.3756158648059,4.50366388170514,1.71951983100735,65.5609603379853,1696.28048016899,916.487682703882,2,32.6951356958132,42.6313886423777,46.7561586480588,-15.9524321520934,8.94390396620147
609.561516731977,7.23422426972538,12.5497323950753,2.48021343592554,1.1925135422498,68.5775406267494,1612.48645203256,792.844918746501,2,31.3957215612754,20.5454839162431,37.8449187465012,-18.7973271908239,10.0502676049247
622.568941719597,7.09725217949599,12.023969567311,2.39587826924399,2,69.8356231837533,1645.14715189843,752.486507104477,2,30.8061579754343,24.2807372635681,35.3287536324933,-18.858930416638,9.58631013887934
708.600640168879,5.85481152303983,11.4483961589867,0.644025606755167,2,69.9679231797345,1652.49926180491,806.405369961401,2.17201280337758,29.8720128033776,24.6079475719401,34.0320768202655,-22.6087411044631,10.7215718325693
278.020795784891,8.52077900283039,13.0098696067929,4.2,2,70.7922099716961,1405.81036432832,684.018154356629,2,32.6514276124537,27.8872322254529,35,-15.4890906039625,8.80986960679293
293.585318823112,8.43671140875667,12.5892449653242,4.41044463047292,2,72.4746644343249,1367.94312078459,652.044463047292,2,31.4313338914188,35.8152531058764,33.7373322171625,-14.5632885912433,8.17880033485126
282.018043941818,8.67398884221911,13.0044804738835,4.55874302638695,2,70.6950836833566,1375.65463737212,666.874302638695,2,31.8762290791608,29.0981578546829,32.8475418416783,-14.3260111577809,8.4457374474965
278.940088717267,8.84179373439401,13.2985112281516,4.62761436095461,1.85820626560599,71.8730939840898,431.768692932425,858.089326310903,2.85820626560599,32.283587468788,6.17092587847241,39.4328250624239,-15.3156681452878,8.67089686719701
273.376217103796,8.63350486841518,13.1664951315848,4.16752434207592,2,70.0102921049111,369.80687488359,821.458553943085,2.33504868415184,32.3989707895089,31.937522915313,38.0051460524555,-15.8989707895089,8.99897078950889
289.171143944841,8.69668457577936,13.1033154242206,4.48342287889682,2,73.8010745467618,427.170717242948,867.579740318935,2.96684575779364,32.0198925453238,7.82414583590448,39.9005372733809,-15.5198925453238,8.61989254532382
300.7238089405,8.236190447025,12.7310203831643,4.1,2.94829936139286,71.7414968069643,1667.78216697277,655.448980841786,3,31.7137414049357,33.3585273494234,36.9482993613929,-15.2672108301893,8.63102038316429
295.501078149304,9.56067578038201,13.8285406243056,5.48741913880222,2,65.678648439236,1681.89432034548,647.480949191842,2.33932421961799,33.4035945317708,25.0107835953124,39.30337890191,-13.1305535200518,8.34112148550339
300.151516951621,8.64034094284289,13.2567234904738,4.1,2,67.4327650952619,1707.43276509526,632.193181143142,3,33.323958395212,35.5423997532331,34.2689396189526,-16.7596590571571,9.15672349047381
77.1283064950258,10.267060949048,14.3988171528559,6.20118284714408,1.32939050951973,69.3530474524014,1752.74935988111,891.90898561012,2.32939050951973,33.3988171528559,36.3242922217513,38.6587810190395,-11.8564153247513,8.19763430571184
89.3821066729724,10.2434959487058,14.4695121538825,6.13048784611747,1.56504051294178,68.1747974352911,1746.16089553209,857.5040851105,2.56504051294178,33.4695121538825,33.3640232141321,39.1300810258836,-12.4691053336486,8.33902430776507
44.497874904424,8.66366457324475,12.1469270700589,5.26652499362826,2.72245834395289,69.2775416560471,1640.56095351294,899.522228917107,2.86122917197645,30.1134520636871,31.2795943929944,36.2775416560471,-11.6889833375812,6.88040207643062
473.321425600676,9.14714264324866,13.1771428096108,5.54785677448381,2,63.8428578558378,1684.60714463959,1038.04286451032,2,31.707142975973,52.2165176385941,46.9214289279189,-13.0042864510324,7.62928603512701
445.59842780605,8.50675837798044,13.5934381462634,4.09343814626336,2,66.2664046343416,1616.12141086254,1091.40157219395,2,32.8333988414146,12.618192666865,50.7335953656584,-17.5600393048488,9.5
454.86362937279,7.96628828658722,12.975758041814,3.47575804181397,2,67.8106048954651,1686.38252274366,1082.13637062721,2,32.4473487761337,45.393433901128,49.1893951045349,-17.3284092656802,9.5
175.866622630274,9.02588313005399,13.9530207994161,4.88266754739452,1.28392208670266,64.5678441734053,669.065547172435,577.605480352649,2.28392208670266,33.8407065040432,18.2952620500451,36.4196104335133,-15.3236051491462,9.0703532520216
213.776619179407,8.04893523282371,12.4734028492356,3.94077936068643,1.91844127862714,69.5106476717629,617.56616071462,646.372448225273,2,32.5815587213729,49.4590290516067,36.8368825572543,-16.8,8.53262348854914
182.811005885247,8.67994880983606,13.260025595082,4.55989761967212,1.7994880983606,62.4010238032788,622.165549788188,601.388226262294,2.7994880983606,33.3001279754099,18.1099194126811,36.9987202459015,-16.4802047606558,8.66015357049182
49.0972985760309,8.5642213946674,12.6963320920011,4.9642213946674,2.7357786053326,65,1558.64221394667,531.036679079989,3.7357786053326,32.8548649288015,31.1260487477295,31.5853283680044,-14.6849549762672,7.7321106973337
80.4753122162074,8.72962534055114,12.9444380108267,5.22468778379262,2.47531221620739,65.9506244324148,1557.91969232447,510.493755675852,3.47531221620739,33.0691257946193,29.8666859675199,34.5740633513778,-14.9623438918963,7.71975022703409
83.0913352272473,9.22726270053536,13.7636313502677,5.48178810160607,2.18184324866161,65.3636864973232,1573.0918866978,528.001102941111,3,34.2363410762046,27.2818156751338,36,-15.6000551470555,8.28184324866161
553.639544598758,8.20939784850925,11.9413750784472,5.17209108024836,3.8934092335403,66.1598861496896,1672.52318780869,600.608627520502,4.8934092335403,31.9413750784472,38.7497963245958,33.1598861496896,-12.5304313760251,6.76928399819881
558.463075779378,7.52606426458806,11.499218053557,4.20738484412432,3.0894873701036,67.3657689448446,1638.75846954435,650.451783053577,4.0894873701036,31.499218053557,33.8458729576319,34.3657689448446,-15.0225891526788,7.29183320943266
555.533469917253,8.26380757261068,12.0723848547786,5.04665300827473,3.63807572610676,66.5428864108399,1668.67574170046,618.0679642139,4.45711358916014,31.9276151452214,36.6131830910221,33.7238485477865,-12.8152712656185,7.02573184650391
404.172191780061,7.6275171931833,11.4287471344695,3.79754011742771,2,73.5626432765275,753.059866713528,638.135293541476,2,30.5887012859806,26.4803383786133,34.2874713446945,-16.1385866647586,7.60245988257229
470.547100635944,7.24503781779204,11.6201008474454,2.8,2,69.5496218220796,782.198836169885,694.201008474454,2.15012605930679,31.6949117584853,9.82888455712291,35,-20.1249369703466,8.73511345337611
410.387173429364,7.77829842336942,12.2360161751974,3.64116134308279,2,68.4228224817198,756.439066975508,700.360161751974,2.52572583942674,32.3257258394267,19.031265958928,39.2058067154139,-17.9919514744077,8.44228224817198
431.635883843526,8.50159863345325,13.3507993167266,4.2031972669065,2,67.2460034163669,1701.50799316727,926.827719857916,2,32.7015986334532,24.8348129821941,45.2460034163669,-16.4594133238308,9.29840136654675
436.992443069117,8.55149101724382,13.3417892206926,4.36119281379506,1.90298203448765,67,1701.51491017244,945.156658655265,2,32.6641748482827,24.2201592861908,44.6119281379506,-15.6067197620636,9.16119281379506
434.434150581714,8.5345194186084,13.3672597093042,4.26903883721679,2,67.163701453479,1701.67259709304,933.576480814721,2,32.7345194186084,24.5220655232202,45.163701453479,-16.1384356685681,9.2654805813916
413.552852412686,7.50409520305693,12.2040952030569,3.30409520305693,2,65.0204760152847,1655.68953502178,681.061428045854,2,31.4245712183416,22.8081904061139,35.9795239847153,-17.3081904061139,8.99795239847153
436.041463158093,7.67067750487477,12.3706775048748,3.47067750487477,2,65.8533875243738,1602.38319844007,683.560162573121,2,32.4240650292486,23.1413550097495,35.1466124756262,-17.6413550097495,8.91466124756262
444.709083769703,8.35927172775846,12.2116366492119,4.53599842933472,2,66,1552.70087962033,665.163664921187,2.94181675394066,31.187274869089,30.1228820828277,33.1163664921187,-14.4036413612077,7.67563821987715
117.180916778743,9.4250413143076,13.7932156207971,5.55460554808378,2,66.0452291946858,1508.77385402657,640.544402908534,2.65912846755236,32.9250413143076,26.9634107228713,35.6817430648953,-13.958963210322,8.23861007271334
85.4866655282676,8.37240469278768,12.5884284982458,4.75638088732958,2,68.1988097270951,1505.5638088733,655.353096417151,3,32.460238054581,25.5224775867256,34.160238054581,-14.7314524744637,7.8320476109162
109.921521466225,9.89215214662254,14.0078478533775,6.00784785337746,2,66.7645643986762,1555.86085864902,623.627828270197,2.07847853377461,32.7470871202648,21.2095440513317,33.1569570675492,-10.7726527743042,8.09215214662254
429.253455837024,8.24237627896946,12.8423762789695,4.1118813948473,2,69.9663395278621,1706.23562330496,680.798037167173,3,32.7423762789695,24.7848065367128,34.7287116309162,-17.0677218626719,8.73049488412216
418.581700970419,8.41018837236334,12.9501345516881,4.11018837236334,2,66.6997308966238,1721.29488703585,675.6113023418,3,32.7300269103376,26.040215282701,36.6005382067524,-17.0691657795338,8.86997308966238
